ts,bin_id,fill_pct,batt_v,temp_c,emptied,lat,lon
2025-12-02T12:26:36.815852,B024,66.3,3.81,32.1,False,6.9012,79.9189
2025-12-02T16:26:36.815852,B024,79.7,3.83,31.2,False,6.9012,79.9189
2025-12-02T20:26:36.815852,B024,10.2,3.82,31.4,True,6.9012,79.9189
2025-12-03T00:26:36.815852,B024,13.1,3.81,28.1,False,6.9012,79.9189
2025-12-03T04:26:36.815852,B024,14.9,3.77,28.1,False,6.9012,79.9189
2025-12-03T08:26:36.815852,B024,22.6,3.77,32.1,False,6.9012,79.9189
2025-12-03T12:26:36.815852,B024,31.0,3.78,33.8,False,6.9012,79.9189
2025-12-03T16:26:36.815852,B024,44.4,3.7,34.8,False,6.9012,79.9189
2025-12-03T20:26:36.815852,B024,56.3,3.73,35.6,False,6.9012,79.9189
2025-12-04T00:26:36.815852,B024,59.4,3.76,26.2,False,6.9012,79.9189
2025-12-04T04:26:36.815852,B024,60.4,3.77,29.6,False,6.9012,79.9189
2025-12-04T08:26:36.815852,B024,71.6,3.74,33.1,False,6.9012,79.9189
2025-12-04T12:26:36.815852,B024,82.1,3.78,33.7,False,6.9012,79.9189
2025-12-04T16:26:36.815852,B024,11.9,3.75,35.8,True,6.9012,79.9189
2025-12-04T20:26:36.815852,B024,28.4,3.7,33.1,False,6.9012,79.9189
2025-12-05T00:26:36.815852,B024,31.8,3.76,31.8,False,6.9012,79.9189
2025-12-05T04:26:36.815852,B024,34.3,3.66,29.7,False,6.9012,79.9189
2025-12-05T08:26:36.815852,B024,45.8,3.73,30.4,False,6.9012,79.9189
2025-12-05T12:26:36.815852,B024,56.3,3.64,29.7,False,6.9012,79.9189
2025-12-05T16:26:36.815852,B024,72.8,3.73,35.9,False,6.9012,79.9189
2025-12-05T20:26:36.815852,B024,83.2,3.68,35.6,False,6.9012,79.9189
2025-12-06T00:26:36.815852,B024,88.1,3.71,29.4,False,6.9012,79.9189
2025-12-06T04:26:36.815852,B024,18.1,3.71,28.3,True,6.9012,79.9189
2025-12-06T08:26:36.815852,B024,30.5,3.7,32.8,False,6.9012,79.9189
2025-12-06T12:26:36.815852,B024,52.2,3.71,33.0,False,6.9012,79.9189
2025-12-06T16:26:36.815852,B024,68.2,3.71,34.8,False,6.9012,79.9189
2025-12-06T20:26:36.815852,B024,78.7,3.62,32.2,False,6.9012,79.9189
2025-12-07T00:26:36.815852,B024,85.2,3.59,29.2,False,6.9012,79.9189
2025-12-07T04:26:36.815852,B024,12.9,3.7,30.4,True,6.9012,79.9189
2025-12-07T08:26:36.815852,B024,21.5,3.64,34.1,False,6.9012,79.9189
2025-12-07T12:26:36.815852,B024,38.5,3.69,33.3,False,6.9012,79.9189
2025-12-07T16:26:36.815852,B024,57.8,3.72,34.9,False,6.9012,79.9189
2025-12-07T20:26:36.815852,B024,69.3,3.64,34.8,False,6.9012,79.9189
2025-12-08T00:26:36.815852,B024,74.5,3.63,29.2,False,6.9012,79.9189
2025-12-08T04:26:36.815852,B024,74.9,3.57,27.4,False,6.9012,79.9189
2025-12-08T08:26:36.815852,B024,81.5,3.59,31.0,False,6.9012,79.9189
2025-12-08T12:26:36.815852,B024,19.7,3.66,34.5,True,6.9012,79.9189
2025-12-08T16:26:36.815852,B024,35.0,3.62,30.2,False,6.9012,79.9189
2025-12-08T20:26:36.815852,B024,44.3,3.63,31.6,False,6.9012,79.9189
2025-12-09T00:26:36.815852,B024,50.7,3.7,27.1,False,6.9012,79.9189
2025-12-09T04:26:36.815852,B024,56.3,3.68,29.1,False,6.9012,79.9189
2025-12-09T08:26:36.815852,B024,64.5,3.68,32.0,False,6.9012,79.9189
2025-12-09T12:26:36.815852,B024,80.2,3.68,34.5,False,6.9012,79.9189
2025-12-09T16:26:36.815852,B024,21.8,3.6,35.7,True,6.9012,79.9189
2025-12-09T20:26:36.815852,B024,27.9,3.62,33.0,False,6.9012,79.9189
2025-12-10T00:26:36.815852,B024,34.2,3.55,30.4,False,6.9012,79.9189
2025-12-10T04:26:36.815852,B024,36.4,3.54,31.0,False,6.9012,79.9189
2025-12-10T08:26:36.815852,B024,47.5,3.57,32.9,False,6.9012,79.9189
2025-12-10T12:26:36.815852,B024,57.2,3.67,34.0,False,6.9012,79.9189
2025-12-10T16:26:36.815852,B024,74.0,3.64,32.0,False,6.9012,79.9189
2025-12-10T20:26:36.815852,B024,83.9,3.65,31.4,False,6.9012,79.9189
2025-12-11T00:26:36.815852,B024,22.4,3.56,24.8,True,6.9012,79.9189
2025-12-11T04:26:36.815852,B024,23.9,3.61,29.8,False,6.9012,79.9189
2025-12-11T08:26:36.815852,B024,32.8,3.56,29.1,False,6.9012,79.9189
2025-12-11T12:26:36.815852,B024,47.9,3.63,35.5,False,6.9012,79.9189
2025-12-11T16:26:36.815852,B024,65.6,3.53,36.2,False,6.9012,79.9189
2025-12-11T20:26:36.815852,B024,74.6,3.6,34.3,False,6.9012,79.9189
2025-12-12T00:26:36.815852,B024,79.1,3.65,26.7,False,6.9012,79.9189
2025-12-12T04:26:36.815852,B024,81.9,3.6,32.0,False,6.9012,79.9189
2025-12-12T08:26:36.815852,B024,16.0,3.57,30.2,True,6.9012,79.9189
2025-12-12T12:26:36.815852,B024,31.2,3.62,33.5,False,6.9012,79.9189
2025-12-12T16:26:36.815852,B024,44.3,3.59,34.2,False,6.9012,79.9189
2025-12-12T20:26:36.815852,B024,55.8,3.59,34.0,False,6.9012,79.9189
2025-12-13T00:26:36.815852,B024,57.0,3.58,27.1,False,6.9012,79.9189
2025-11-13T04:26:36.816370,B025,17.0,3.96,32.7,False,6.9098,79.8875
2025-11-13T08:26:36.816370,B025,19.1,3.84,29.8,False,6.9098,79.8875
2025-11-13T12:26:36.816370,B025,27.5,3.86,33.5,False,6.9098,79.8875
2025-11-13T16:26:36.816370,B025,33.1,3.87,35.1,False,6.9098,79.8875
2025-11-13T20:26:36.816370,B025,38.2,3.97,32.6,False,6.9098,79.8875
2025-11-14T00:26:36.816370,B025,39.1,3.89,28.2,False,6.9098,79.8875
2025-11-14T04:26:36.816370,B025,41.1,3.93,32.3,False,6.9098,79.8875
2025-11-14T08:26:36.816370,B025,45.0,3.87,31.0,False,6.9098,79.8875
2025-11-14T12:26:36.816370,B025,44.1,3.93,32.2,False,6.9098,79.8875
2025-11-14T16:26:36.816370,B025,52.9,3.86,37.5,False,6.9098,79.8875
2025-11-14T20:26:36.816370,B025,53.6,3.85,30.0,False,6.9098,79.8875
2025-11-15T00:26:36.816370,B025,54.2,3.84,28.1,False,6.9098,79.8875
2025-11-15T04:26:36.816370,B025,57.7,3.83,30.7,False,6.9098,79.8875
2025-11-15T08:26:36.816370,B025,61.5,3.87,34.6,False,6.9098,79.8875
2025-11-15T12:26:36.816370,B025,62.7,3.84,33.8,False,6.9098,79.8875
2025-11-15T16:26:36.816370,B025,67.3,3.9,33.1,False,6.9098,79.8875
2025-11-15T20:26:36.816370,B025,68.1,3.93,34.4,False,6.9098,79.8875
2025-11-16T00:26:36.816370,B025,70.8,3.87,29.4,False,6.9098,79.8875
2025-11-16T04:26:36.816370,B025,72.0,3.93,33.3,False,6.9098,79.8875
2025-11-16T08:26:36.816370,B025,73.3,3.91,31.5,False,6.9098,79.8875
2025-11-16T12:26:36.816370,B025,77.4,3.84,33.2,False,6.9098,79.8875
2025-11-16T16:26:36.816370,B025,82.8,3.83,31.7,False,6.9098,79.8875
2025-11-16T20:26:36.816370,B025,82.3,3.85,32.0,False,6.9098,79.8875
2025-11-17T00:26:36.816370,B025,83.5,3.78,29.7,False,6.9098,79.8875
2025-11-17T04:26:36.816370,B025,85.7,3.82,29.4,False,6.9098,79.8875
2025-11-17T08:26:36.816370,B025,87.7,3.81,30.2,False,6.9098,79.8875
2025-11-17T12:26:36.816370,B025,16.2,3.77,33.7,True,6.9098,79.8875
2025-11-17T16:26:36.816370,B025,22.2,3.89,36.0,False,6.9098,79.8875
2025-11-17T20:26:36.816370,B025,25.8,3.87,34.5,False,6.9098,79.8875
2025-11-18T00:26:36.816370,B025,27.3,3.82,26.0,False,6.9098,79.8875
2025-11-18T04:26:36.816370,B025,29.1,3.87,30.0,False,6.9098,79.8875
2025-11-18T08:26:36.816370,B025,31.6,3.74,31.0,False,6.9098,79.8875
2025-11-18T12:26:36.816370,B025,35.5,3.86,35.3,False,6.9098,79.8875
2025-11-18T16:26:36.816370,B025,37.9,3.75,32.2,False,6.9098,79.8875
2025-11-18T20:26:36.816370,B025,41.1,3.84,30.9,False,6.9098,79.8875
2025-11-19T00:26:36.816370,B025,40.2,3.73,32.2,False,6.9098,79.8875
2025-11-19T04:26:36.816370,B025,43.6,3.76,30.2,False,6.9098,79.8875
2025-11-19T08:26:36.816370,B025,48.2,3.84,32.9,False,6.9098,79.8875
2025-11-19T12:26:36.816370,B025,53.3,3.74,35.4,False,6.9098,79.8875
2025-11-19T16:26:36.816370,B025,59.4,3.85,35.4,False,6.9098,79.8875
2025-11-19T20:26:36.816370,B025,64.4,3.84,31.4,False,6.9098,79.8875
2025-11-20T00:26:36.816370,B025,65.4,3.79,27.9,False,6.9098,79.8875
2025-11-20T04:26:36.816370,B025,65.8,3.72,30.1,False,6.9098,79.8875
2025-11-20T08:26:36.816370,B025,72.7,3.76,31.8,False,6.9098,79.8875
2025-11-20T12:26:36.816370,B025,75.4,3.82,33.7,False,6.9098,79.8875
2025-11-20T16:26:36.816370,B025,76.8,3.83,35.7,False,6.9098,79.8875
2025-11-20T20:26:36.816370,B025,82.3,3.72,35.6,False,6.9098,79.8875
2025-11-21T00:26:36.816370,B025,81.8,3.76,29.4,False,6.9098,79.8875
2025-11-21T04:26:36.816370,B025,83.2,3.7,29.5,False,6.9098,79.8875
2025-11-21T08:26:36.816370,B025,20.8,3.83,31.5,True,6.9098,79.8875
2025-11-21T12:26:36.816370,B025,24.5,3.79,34.6,False,6.9098,79.8875
2025-11-21T16:26:36.816370,B025,27.3,3.82,34.3,False,6.9098,79.8875
2025-11-21T20:26:36.816370,B025,30.3,3.71,31.6,False,6.9098,79.8875
2025-11-22T00:26:36.816370,B025,32.0,3.7,28.0,False,6.9098,79.8875
2025-11-22T04:26:36.816370,B025,35.5,3.79,29.8,False,6.9098,79.8875
2025-11-22T08:26:36.816370,B025,38.2,3.81,29.8,False,6.9098,79.8875
2025-11-22T12:26:36.816370,B025,42.3,3.77,33.1,False,6.9098,79.8875
2025-11-22T16:26:36.816370,B025,47.1,3.77,32.9,False,6.9098,79.8875
2025-11-22T20:26:36.816370,B025,49.0,3.73,33.1,False,6.9098,79.8875
2025-11-23T00:26:36.816370,B025,52.4,3.77,26.1,False,6.9098,79.8875
2025-11-23T04:26:36.816370,B025,52.8,3.78,29.5,False,6.9098,79.8875
2025-11-23T08:26:36.816370,B025,53.6,3.69,34.9,False,6.9098,79.8875
2025-11-23T12:26:36.816370,B025,59.0,3.65,33.5,False,6.9098,79.8875
2025-11-23T16:26:36.816370,B025,62.7,3.75,33.2,False,6.9098,79.8875
2025-11-23T20:26:36.816370,B025,67.6,3.76,29.8,False,6.9098,79.8875
2025-11-24T00:26:36.816370,B025,65.3,3.68,28.6,False,6.9098,79.8875
2025-11-24T04:26:36.816370,B025,66.7,3.73,31.0,False,6.9098,79.8875
2025-11-24T08:26:36.816370,B025,69.9,3.69,29.0,False,6.9098,79.8875
2025-11-24T12:26:36.816370,B025,75.1,3.62,31.4,False,6.9098,79.8875
2025-11-24T16:26:36.816370,B025,79.5,3.71,34.5,False,6.9098,79.8875
2025-11-24T20:26:36.816370,B025,81.8,3.72,31.9,False,6.9098,79.8875
2025-11-25T00:26:36.816370,B025,82.6,3.73,27.0,False,6.9098,79.8875
2025-11-25T04:26:36.816370,B025,83.9,3.6,29.2,False,6.9098,79.8875
2025-11-25T08:26:36.816370,B025,85.9,3.66,31.5,False,6.9098,79.8875
2025-11-25T12:26:36.816370,B025,93.6,3.6,34.1,False,6.9098,79.8875
2025-11-25T16:26:36.816370,B025,12.4,3.6,30.8,True,6.9098,79.8875
2025-11-25T20:26:36.816370,B025,14.8,3.73,33.7,False,6.9098,79.8875
2025-11-26T00:26:36.816370,B025,18.3,3.67,30.5,False,6.9098,79.8875
2025-11-26T04:26:36.816370,B025,18.2,3.68,27.9,False,6.9098,79.8875
2025-11-26T08:26:36.816370,B025,20.6,3.58,30.3,False,6.9098,79.8875
2025-11-26T12:26:36.816370,B025,23.3,3.59,32.5,False,6.9098,79.8875
2025-11-26T16:26:36.816370,B025,29.7,3.63,36.7,False,6.9098,79.8875
2025-11-26T20:26:36.816370,B025,31.1,3.7,29.4,False,6.9098,79.8875
2025-11-27T00:26:36.816370,B025,32.9,3.68,30.4,False,6.9098,79.8875
2025-11-27T04:26:36.816370,B025,32.8,3.65,30.3,False,6.9098,79.8875
2025-11-27T08:26:36.816370,B025,37.5,3.62,33.6,False,6.9098,79.8875
2025-11-27T12:26:36.816370,B025,40.5,3.6,33.8,False,6.9098,79.8875
2025-11-27T16:26:36.816370,B025,43.5,3.66,34.2,False,6.9098,79.8875
2025-11-27T20:26:36.816370,B025,48.4,3.64,31.6,False,6.9098,79.8875
2025-11-28T00:26:36.816370,B025,49.4,3.61,26.3,False,6.9098,79.8875
2025-11-28T04:26:36.816370,B025,47.7,3.69,28.4,False,6.9098,79.8875
2025-11-28T08:26:36.816370,B025,49.6,3.68,29.1,False,6.9098,79.8875
2025-11-28T12:26:36.816370,B025,54.4,3.64,32.9,False,6.9098,79.8875
2025-11-28T16:26:36.816370,B025,63.5,3.68,36.0,False,6.9098,79.8875
2025-11-28T20:26:36.816370,B025,65.4,3.53,33.8,False,6.9098,79.8875
2025-11-29T00:26:36.816370,B025,68.2,3.66,25.3,False,6.9098,79.8875
2025-11-29T04:26:36.816370,B025,66.1,3.61,30.5,False,6.9098,79.8875
2025-11-29T08:26:36.816370,B025,71.7,3.54,30.1,False,6.9098,79.8875
2025-11-29T12:26:36.816370,B025,76.6,3.65,33.6,False,6.9098,79.8875
2025-11-29T16:26:36.816370,B025,81.0,3.52,32.6,False,6.9098,79.8875
2025-11-29T20:26:36.816370,B025,87.6,3.56,31.8,False,6.9098,79.8875
2025-11-30T00:26:36.816370,B025,86.0,3.59,26.6,False,6.9098,79.8875
2025-11-30T04:26:36.816370,B025,15.4,3.53,31.5,True,6.9098,79.8875
2025-11-30T08:26:36.816370,B025,19.1,3.54,32.4,False,6.9098,79.8875
2025-11-30T12:26:36.816370,B025,23.6,3.51,32.5,False,6.9098,79.8875
2025-11-30T16:26:36.816370,B025,27.4,3.57,31.5,False,6.9098,79.8875
2025-11-30T20:26:36.816370,B025,31.9,3.55,30.1,False,6.9098,79.8875
2025-12-01T00:26:36.816370,B025,32.8,3.53,26.3,False,6.9098,79.8875
2025-12-01T04:26:36.816370,B025,36.0,3.56,27.9,False,6.9098,79.8875
2025-12-01T08:26:36.816370,B025,37.2,3.62,35.3,False,6.9098,79.8875
2025-12-01T12:26:36.816370,B025,38.5,3.6,34.9,False,6.9098,79.8875
2025-12-01T16:26:36.816370,B025,45.5,3.52,32.8,False,6.9098,79.8875
2025-12-01T20:26:36.816370,B025,47.7,3.52,29.3,False,6.9098,79.8875
2025-12-02T00:26:36.816370,B025,49.1,3.62,25.9,False,6.9098,79.8875
2025-12-02T04:26:36.816370,B025,49.7,3.52,32.9,False,6.9098,79.8875
2025-12-02T08:26:36.816370,B025,52.4,3.47,32.4,False,6.9098,79.8875
2025-12-02T12:26:36.816370,B025,58.2,3.5,33.2,False,6.9098,79.8875
2025-12-02T16:26:36.816370,B025,68.2,3.53,34.1,False,6.9098,79.8875
2025-12-02T20:26:36.816370,B025,76.0,3.56,32.8,False,6.9098,79.8875
2025-12-03T00:26:36.816370,B025,77.6,3.51,29.5,False,6.9098,79.8875
2025-12-03T04:26:36.816370,B025,76.8,3.58,28.8,False,6.9098,79.8875
2025-12-03T08:26:36.816370,B025,78.6,3.56,29.8,False,6.9098,79.8875
2025-12-03T12:26:36.816370,B025,12.3,3.53,34.5,True,6.9098,79.8875
2025-12-03T16:26:36.816370,B025,17.9,3.47,31.9,False,6.9098,79.8875
2025-12-03T20:26:36.816370,B025,19.7,3.54,31.9,False,6.9098,79.8875
2025-12-04T00:26:36.816370,B025,22.1,3.54,29.2,False,6.9098,79.8875
2025-12-04T04:26:36.816370,B025,21.5,3.45,33.0,False,6.9098,79.8875
2025-12-04T08:26:36.816370,B025,25.6,3.51,31.8,False,6.9098,79.8875
2025-12-04T12:26:36.816370,B025,29.0,3.52,33.2,False,6.9098,79.8875
2025-12-04T16:26:36.816370,B025,35.9,3.56,34.7,False,6.9098,79.8875
2025-12-04T20:26:36.816370,B025,35.5,3.46,28.8,False,6.9098,79.8875
2025-12-05T00:26:36.816370,B025,38.9,3.4,28.2,False,6.9098,79.8875
2025-12-05T04:26:36.816370,B025,39.5,3.42,31.8,False,6.9098,79.8875
2025-12-05T08:26:36.816370,B025,40.4,3.51,32.3,False,6.9098,79.8875
2025-12-05T12:26:36.816370,B025,45.0,3.4,31.4,False,6.9098,79.8875
2025-12-05T16:26:36.816370,B025,49.3,3.46,35.1,False,6.9098,79.8875
2025-12-05T20:26:36.816370,B025,50.5,3.53,29.4,False,6.9098,79.8875
2025-12-06T00:26:36.816370,B025,52.6,3.44,26.6,False,6.9098,79.8875
2025-12-06T04:26:36.816370,B025,54.3,3.45,31.7,False,6.9098,79.8875
2025-12-06T08:26:36.816370,B025,52.8,3.38,32.4,False,6.9098,79.8875
2025-12-06T12:26:36.816370,B025,57.1,3.44,30.3,False,6.9098,79.8875
2025-12-06T16:26:36.816370,B025,64.6,3.45,34.4,False,6.9098,79.8875
2025-12-06T20:26:36.816370,B025,69.1,3.39,30.9,False,6.9098,79.8875
2025-12-07T00:26:36.816370,B025,67.3,3.38,28.7,False,6.9098,79.8875
2025-12-07T04:26:36.816370,B025,69.8,3.49,28.9,False,6.9098,79.8875
2025-12-07T08:26:36.816370,B025,71.6,3.39,31.7,False,6.9098,79.8875
2025-12-07T12:26:36.816370,B025,77.0,3.42,32.8,False,6.9098,79.8875
2025-12-07T16:26:36.816370,B025,80.3,3.37,32.7,False,6.9098,79.8875
2025-12-07T20:26:36.816370,B025,84.2,3.4,31.6,False,6.9098,79.8875
2025-12-08T00:26:36.816370,B025,84.2,3.37,28.6,False,6.9098,79.8875
2025-12-08T04:26:36.816370,B025,86.0,3.42,30.2,False,6.9098,79.8875
2025-12-08T08:26:36.816370,B025,18.7,3.35,33.3,True,6.9098,79.8875
2025-12-08T12:26:36.816370,B025,24.7,3.39,33.5,False,6.9098,79.8875
2025-12-08T16:26:36.816370,B025,29.5,3.35,31.7,False,6.9098,79.8875
2025-12-08T20:26:36.816370,B025,31.0,3.41,29.8,False,6.9098,79.8875
2025-12-09T00:26:36.816370,B025,33.9,3.34,31.3,False,6.9098,79.8875
2025-12-09T04:26:36.816370,B025,33.2,3.46,32.4,False,6.9098,79.8875
2025-12-09T08:26:36.816370,B025,37.5,3.43,34.4,False,6.9098,79.8875
2025-12-09T12:26:36.816370,B025,49.7,3.35,31.4,False,6.9098,79.8875
2025-12-09T16:26:36.816370,B025,56.7,3.31,33.1,False,6.9098,79.8875
2025-12-09T20:26:36.816370,B025,61.5,3.37,34.0,False,6.9098,79.8875
2025-12-10T00:26:36.816370,B025,62.9,3.38,30.8,False,6.9098,79.8875
2025-12-10T04:26:36.816370,B025,62.1,3.43,29.3,False,6.9098,79.8875
2025-12-10T08:26:36.816370,B025,68.1,3.46,31.3,False,6.9098,79.8875
2025-12-10T12:26:36.816370,B025,71.1,3.41,33.4,False,6.9098,79.8875
2025-12-10T16:26:36.816370,B025,77.2,3.4,36.1,False,6.9098,79.8875
2025-12-10T20:26:36.816370,B025,83.3,3.3,31.9,False,6.9098,79.8875
2025-12-11T00:26:36.816370,B025,83.9,3.43,29.7,False,6.9098,79.8875
2025-12-11T04:26:36.816370,B025,21.4,3.37,32.3,True,6.9098,79.8875
2025-12-11T08:26:36.816370,B025,23.3,3.42,29.7,False,6.9098,79.8875
2025-12-11T12:26:36.816370,B025,25.3,3.34,33.3,False,6.9098,79.8875
2025-12-11T16:26:36.816370,B025,32.7,3.38,35.3,False,6.9098,79.8875
2025-12-11T20:26:36.816370,B025,35.2,3.32,31.4,False,6.9098,79.8875
2025-12-12T00:26:36.816370,B025,36.1,3.31,26.4,False,6.9098,79.8875
2025-12-12T04:26:36.816370,B025,40.2,3.34,27.0,False,6.9098,79.8875
2025-12-12T08:26:36.816370,B025,40.5,3.26,30.9,False,6.9098,79.8875
2025-12-12T12:26:36.816370,B025,49.0,3.31,32.7,False,6.9098,79.8875
2025-12-12T16:26:36.816370,B025,52.6,3.26,34.5,False,6.9098,79.8875
2025-12-12T20:26:36.816370,B025,55.5,3.4,29.8,False,6.9098,79.8875
2025-12-13T00:26:36.816370,B025,56.2,3.4,25.3,False,6.9098,79.8875
2025-11-13T04:26:36.816884,B026,18.8,3.81,28.0,False,6.8543,79.8654
2025-11-13T08:26:36.816884,B026,24.3,3.73,33.5,False,6.8543,79.8654
2025-11-13T12:26:36.816884,B026,28.2,3.75,33.4,False,6.8543,79.8654
2025-11-13T16:26:36.816884,B026,35.5,3.72,31.6,False,6.8543,79.8654
2025-11-13T20:26:36.816884,B026,41.7,3.76,32.1,False,6.8543,79.8654
2025-11-14T00:26:36.816884,B026,42.8,3.83,29.8,False,6.8543,79.8654
2025-11-14T04:26:36.816884,B026,44.2,3.77,29.7,False,6.8543,79.8654
2025-11-14T08:26:36.816884,B026,46.2,3.78,29.3,False,6.8543,79.8654
2025-11-14T12:26:36.816884,B026,52.4,3.84,35.7,False,6.8543,79.8654
2025-11-14T16:26:36.816884,B026,55.8,3.73,34.1,False,6.8543,79.8654
2025-11-14T20:26:36.816884,B026,63.5,3.77,31.5,False,6.8543,79.8654
2025-11-15T00:26:36.816884,B026,62.0,3.83,30.8,False,6.8543,79.8654
2025-11-15T04:26:36.816884,B026,64.6,3.69,31.5,False,6.8543,79.8654
2025-11-15T08:26:36.816884,B026,67.3,3.71,31.7,False,6.8543,79.8654
2025-11-15T12:26:36.816884,B026,71.4,3.77,35.6,False,6.8543,79.8654
2025-11-15T16:26:36.816884,B026,74.9,3.81,35.2,False,6.8543,79.8654
2025-11-15T20:26:36.816884,B026,76.8,3.69,30.5,False,6.8543,79.8654
2025-11-16T00:26:36.816884,B026,80.1,3.66,27.3,False,6.8543,79.8654
2025-11-16T04:26:36.816884,B026,80.4,3.71,30.6,False,6.8543,79.8654
2025-11-16T08:26:36.816884,B026,84.2,3.78,32.8,False,6.8543,79.8654
2025-11-16T12:26:36.816884,B026,92.4,3.77,35.3,False,6.8543,79.8654
2025-11-16T16:26:36.816884,B026,14.3,3.67,36.5,True,6.8543,79.8654
2025-11-16T20:26:36.816884,B026,18.8,3.78,30.8,False,6.8543,79.8654
2025-11-17T00:26:36.816884,B026,20.6,3.78,27.4,False,6.8543,79.8654
2025-11-17T04:26:36.816884,B026,20.3,3.76,28.8,False,6.8543,79.8654
2025-11-17T08:26:36.816884,B026,24.9,3.75,29.9,False,6.8543,79.8654
2025-11-17T12:26:36.816884,B026,34.4,3.78,32.2,False,6.8543,79.8654
2025-11-17T16:26:36.816884,B026,41.6,3.74,32.4,False,6.8543,79.8654
2025-11-17T20:26:36.816884,B026,55.8,3.7,31.7,False,6.8543,79.8654
2025-11-18T00:26:36.816884,B026,58.9,3.64,29.1,False,6.8543,79.8654
2025-11-18T04:26:36.816884,B026,59.9,3.7,31.2,False,6.8543,79.8654
2025-11-18T08:26:36.816884,B026,68.8,3.65,32.9,False,6.8543,79.8654
2025-11-18T12:26:36.816884,B026,74.2,3.71,33.1,False,6.8543,79.8654
2025-11-18T16:26:36.816884,B026,78.9,3.65,36.2,False,6.8543,79.8654
2025-11-18T20:26:36.816884,B026,82.8,3.75,32.6,False,6.8543,79.8654
2025-11-19T00:26:36.816884,B026,82.5,3.63,29.6,False,6.8543,79.8654
2025-11-19T04:26:36.816884,B026,86.2,3.76,28.6,False,6.8543,79.8654
2025-11-19T08:26:36.816884,B026,16.6,3.75,30.1,True,6.8543,79.8654
2025-11-19T12:26:36.816884,B026,21.7,3.63,33.9,False,6.8543,79.8654
2025-11-19T16:26:36.816884,B026,28.5,3.61,32.3,False,6.8543,79.8654
2025-11-19T20:26:36.816884,B026,32.1,3.72,33.3,False,6.8543,79.8654
2025-11-20T00:26:36.816884,B026,36.0,3.72,30.5,False,6.8543,79.8654
2025-11-20T04:26:36.816884,B026,35.1,3.62,31.6,False,6.8543,79.8654
2025-11-20T08:26:36.816884,B026,41.1,3.61,32.2,False,6.8543,79.8654
2025-11-20T12:26:36.816884,B026,43.1,3.58,37.0,False,6.8543,79.8654
2025-11-20T16:26:36.816884,B026,47.0,3.66,34.0,False,6.8543,79.8654
2025-11-20T20:26:36.816884,B026,54.0,3.59,29.4,False,6.8543,79.8654
2025-11-21T00:26:36.816884,B026,56.0,3.64,25.5,False,6.8543,79.8654
2025-11-21T04:26:36.816884,B026,58.5,3.64,30.9,False,6.8543,79.8654
2025-11-21T08:26:36.816884,B026,62.8,3.63,31.0,False,6.8543,79.8654
2025-11-21T12:26:36.816884,B026,69.0,3.71,30.5,False,6.8543,79.8654
2025-11-21T16:26:36.816884,B026,76.7,3.63,33.9,False,6.8543,79.8654
2025-11-21T20:26:36.816884,B026,9.4,3.68,33.7,True,6.8543,79.8654
2025-11-22T00:26:36.816884,B026,10.7,3.61,30.7,False,6.8543,79.8654
2025-11-22T04:26:36.816884,B026,10.7,3.66,30.8,False,6.8543,79.8654
2025-11-22T08:26:36.816884,B026,15.2,3.59,33.0,False,6.8543,79.8654
2025-11-22T12:26:36.816884,B026,21.0,3.65,33.3,False,6.8543,79.8654
2025-11-22T16:26:36.816884,B026,25.8,3.59,36.6,False,6.8543,79.8654
2025-11-22T20:26:36.816884,B026,28.9,3.6,33.9,False,6.8543,79.8654
2025-11-23T00:26:36.816884,B026,30.4,3.54,27.7,False,6.8543,79.8654
2025-11-23T04:26:36.816884,B026,32.4,3.53,32.7,False,6.8543,79.8654
2025-11-23T08:26:36.816884,B026,37.3,3.66,30.6,False,6.8543,79.8654
2025-11-23T12:26:36.816884,B026,42.3,3.61,30.9,False,6.8543,79.8654
2025-11-23T16:26:36.816884,B026,44.8,3.59,34.9,False,6.8543,79.8654
2025-11-23T20:26:36.816884,B026,52.3,3.54,32.0,False,6.8543,79.8654
2025-11-24T00:26:36.816884,B026,51.4,3.63,29.0,False,6.8543,79.8654
2025-11-24T04:26:36.816884,B026,54.7,3.54,30.8,False,6.8543,79.8654
2025-11-24T08:26:36.816884,B026,57.2,3.56,29.8,False,6.8543,79.8654
2025-11-24T12:26:36.816884,B026,65.3,3.65,32.3,False,6.8543,79.8654
2025-11-24T16:26:36.816884,B026,69.0,3.61,31.6,False,6.8543,79.8654
2025-11-24T20:26:36.816884,B026,76.8,3.61,34.0,False,6.8543,79.8654
2025-11-25T00:26:36.816884,B026,74.5,3.58,28.5,False,6.8543,79.8654
2025-11-25T04:26:36.816884,B026,77.8,3.57,31.1,False,6.8543,79.8654
2025-11-25T08:26:36.816884,B026,82.3,3.59,32.8,False,6.8543,79.8654
2025-11-25T12:26:36.816884,B026,88.0,3.6,34.6,False,6.8543,79.8654
2025-11-25T16:26:36.816884,B026,8.9,3.61,36.5,True,6.8543,79.8654
2025-11-25T20:26:36.816884,B026,15.0,3.54,33.1,False,6.8543,79.8654
2025-11-26T00:26:36.816884,B026,17.2,3.62,24.6,False,6.8543,79.8654
2025-11-26T04:26:36.816884,B026,18.0,3.53,28.8,False,6.8543,79.8654
2025-11-26T08:26:36.816884,B026,24.1,3.59,34.0,False,6.8543,79.8654
